title_length,text_length,sentiment_score,sentiment_label
13,90,0.204,positive
10,342,0.0,neutral
9,87,-0.5859,negative
10,390,0.5994,positive
11,298,-0.296,negative
11,87,0.6369,positive
10,107,-0.4939,negative
9,698,-0.5994,negative
12,1117,-0.3818,negative
9,275,0.0,neutral
8,822,-0.2732,negative
11,78,0.0,neutral
6,279,-0.5574,negative
9,330,0.0,neutral
10,918,0.0,neutral
9,248,0.0,neutral
8,283,0.0,neutral
11,672,0.0,neutral
8,899,-0.5719,negative
10,690,0.128,positive
12,367,0.0,neutral
9,235,0.0772,positive
11,204,-0.2732,negative
13,1174,-0.0258,neutral
11,555,-0.3612,negative
8,374,0.1531,positive
11,404,0.0,neutral
10,367,-0.2263,negative
6,391,0.0,neutral
11,417,-0.5994,negative
10,350,0.0,neutral
11,649,0.0772,positive
10,422,0.0,neutral
10,958,-0.34,negative
10,432,0.128,positive
11,76,0.4019,positive
11,39,-0.6597,negative
7,236,0.0,neutral
9,659,0.0,neutral
9,939,0.0,neutral
7,64,-0.34,negative
8,483,0.0,neutral
7,139,0.4019,positive
11,324,-0.5574,negative
9,108,0.7184,positive
11,379,0.0,neutral
10,100,0.0,neutral
9,432,0.0,neutral
10,376,-0.4019,negative
12,70,0.0,neutral
8,348,0.2732,positive
11,54,0.0,neutral
9,55,0.5106,positive
9,87,0.0,neutral
9,80,-0.296,negative
11,98,-0.296,negative
9,380,-0.0516,negative
10,88,0.4767,positive
9,90,-0.34,negative
9,83,0.0,neutral
8,111,-0.4576,negative
9,110,0.0,neutral
9,254,0.5106,positive
13,107,0.0,neutral
11,117,-0.2023,negative
10,397,0.4019,positive
12,471,0.0,neutral
12,352,0.0,neutral
10,299,0.0,neutral
8,80,-0.34,negative
9,304,0.0,neutral
9,710,0.0,neutral
12,365,-0.5423,negative
9,382,0.0,neutral
11,376,0.0,neutral
9,632,0.3612,positive
9,1034,0.0,neutral
10,252,0.0,neutral
9,277,0.0,neutral
10,381,0.0,neutral
11,154,0.0,neutral
10,475,-0.1531,negative
8,604,0.296,positive
9,521,0.0,neutral
6,403,0.0,neutral
10,524,0.2023,positive
11,231,0.2023,positive
10,799,0.0,neutral
10,441,0.3612,positive
8,347,0.0,neutral
9,682,0.7579,positive
9,1858,0.6908,positive
8,435,0.0,neutral
12,340,-0.3818,negative
8,401,0.0,neutral
9,496,0.0,neutral
7,336,0.5719,positive
8,67,0.0,neutral
11,609,0.2023,positive
13,91,-0.4588,negative
12,477,0.631,positive
11,375,-0.3612,negative
9,483,0.2263,positive
11,365,-0.2411,negative
8,482,0.6808,positive
8,285,0.0,neutral
10,386,0.0,neutral
12,585,-0.6249,negative
11,732,-0.4215,negative
9,932,-0.2732,negative
10,115,0.3182,positive
10,107,-0.296,negative
7,406,0.4404,positive
9,67,-0.296,negative
8,191,0.0,neutral
9,823,0.128,positive
8,136,-0.1531,negative
9,78,0.0,neutral
10,369,0.5226,positive
11,117,-0.1027,negative
12,352,-0.5574,negative
9,628,0.2023,positive
8,495,0.7269,positive
10,360,-0.5859,negative
7,518,0.0,neutral
12,287,-0.296,negative
11,373,-0.4588,negative
7,498,-0.2263,negative
9,521,0.4019,positive
8,451,-0.4404,negative
9,641,-0.8126,negative
11,419,0.8271,positive
9,58,-0.4215,negative
9,260,0.0,neutral
13,675,0.3182,positive
10,69,-0.4019,negative
11,335,0.0,neutral
6,192,0.0,neutral
8,95,-0.1531,negative
10,390,-0.2732,negative
9,407,0.4767,positive
12,345,0.2235,positive
10,514,0.4404,positive
10,362,0.3182,positive
11,391,0.0,neutral
10,612,-0.5267,negative
6,406,0.0,neutral
11,383,0.0,neutral
9,462,-0.1027,negative
10,115,-0.5423,negative
8,825,0.4019,positive
11,445,-0.4215,negative
9,711,0.4588,positive
8,337,0.0,neutral
7,690,0.0,neutral
12,313,0.0,neutral
10,342,0.0,neutral
11,653,-0.1027,negative
8,556,0.0,neutral
10,403,0.0,neutral
9,415,0.0,neutral
9,373,0.25,positive
9,648,0.0,neutral
10,587,0.0,neutral
11,604,-0.5859,negative
11,366,-0.3182,negative
11,273,0.0,neutral
10,398,0.0,neutral
10,412,-0.4404,negative
8,563,0.0,neutral
9,237,0.0,neutral
10,879,0.0,neutral
8,347,0.0,neutral
9,331,0.4215,positive
10,373,0.0,neutral
10,548,0.5994,positive
9,517,0.6124,positive
11,386,0.4019,positive
8,114,0.0,neutral
11,458,-0.0516,negative
8,421,-0.6249,negative
13,946,0.4767,positive
10,764,0.4939,positive
9,426,0.6908,positive
6,1454,0.0,neutral
10,892,0.0,neutral
9,425,0.0,neutral
9,384,0.0,neutral
9,746,0.0,neutral
11,782,-0.8316,negative
10,367,0.0,neutral
8,88,0.0,neutral
10,402,0.0,neutral
12,432,0.0,neutral
10,74,0.0,neutral
10,404,-0.4215,negative
11,1051,0.0,neutral
7,766,0.0,neutral
9,495,-0.5106,negative
10,186,0.0,neutral
9,547,0.3612,positive
9,265,-0.1027,negative
8,377,-0.3818,negative
12,920,0.34,positive
13,455,-0.5423,negative
10,472,0.2732,positive
9,73,0.0,neutral
8,809,-0.5859,negative
8,653,0.0,neutral
7,474,0.3612,positive
12,614,0.34,positive
10,588,0.0,neutral
8,149,0.0,neutral
9,435,0.0,neutral
8,857,-0.3182,negative
7,154,0.0,neutral
8,1192,0.4939,positive
11,717,0.128,positive
10,141,0.0,neutral
9,97,0.7096,positive
6,86,0.2732,positive
9,701,0.5859,positive
9,200,0.4939,positive
6,832,0.128,positive
8,310,0.2732,positive
7,420,-0.25,negative
7,551,0.7783,positive
7,79,0.0258,neutral
11,109,0.4404,positive
12,76,0.128,positive
10,116,0.4939,positive
12,66,0.2732,positive
8,977,-0.1027,negative
10,536,0.6124,positive
10,463,0.0,neutral
9,163,0.0,neutral
10,1101,0.0,neutral
9,426,-0.5267,negative
9,371,0.128,positive
11,123,-0.3182,negative
10,123,0.34,positive
10,611,0.3612,positive
10,127,-0.5267,negative
9,265,0.4215,positive
10,390,0.5106,positive
11,412,0.3182,positive
10,923,0.5994,positive
11,375,-0.5574,negative
10,377,0.25,positive
9,870,0.0,neutral
11,90,0.0,neutral
10,226,0.128,positive
8,618,0.4939,positive
11,395,0.0,neutral
10,608,-0.3818,negative
7,903,0.3612,positive
9,870,0.0,neutral
7,474,0.0,neutral
9,391,0.0516,positive
13,635,0.5994,positive
9,404,0.6249,positive
11,324,-0.296,negative
8,1108,-0.128,negative
9,673,-0.1779,negative
10,67,0.5423,positive
12,221,0.34,positive
13,597,0.0258,neutral
10,146,0.0,neutral
10,374,-0.5859,negative
11,898,0.2023,positive
11,268,0.0,neutral
10,160,0.3724,positive
10,612,-0.25,negative
7,412,0.3612,positive
8,71,-0.5574,negative
12,154,0.0,neutral
10,908,0.0,neutral
10,385,0.0,neutral
9,79,-0.296,negative
10,597,0.0,neutral
9,393,0.505,positive
10,91,0.0,neutral
9,811,-0.3818,negative
10,625,-0.5574,negative
8,428,0.0,neutral
10,913,0.0,neutral
7,352,0.5106,positive
9,671,-0.1027,negative
9,587,0.0772,positive
10,406,0.0,neutral
10,788,0.0258,neutral
10,77,0.0,neutral
13,74,-0.2263,negative
11,63,0.3818,positive
13,71,0.0,neutral
12,78,0.4215,positive
8,88,0.0772,positive
7,183,0.0,neutral
8,72,0.0,neutral
10,448,0.5574,positive
12,162,-0.4767,negative
11,1122,-0.2263,negative
10,424,0.0,neutral
11,1104,0.34,positive
8,405,0.0,neutral
9,599,0.25,positive
8,83,0.0,neutral
10,505,0.0,neutral
11,204,0.5719,positive
10,396,0.0,neutral
10,98,0.0,neutral
10,70,0.0,neutral
10,413,0.0772,positive
11,463,0.5719,positive
10,89,0.4767,positive
10,347,0.5267,positive
10,412,0.0,neutral
10,588,0.0,neutral
10,458,0.296,positive
10,420,0.34,positive
10,381,-0.6249,negative
6,890,0.0,neutral
7,462,-0.3818,negative
11,844,0.34,positive
9,488,-0.6808,negative
9,66,0.0,neutral
10,399,0.3182,positive
10,75,0.2023,positive
14,98,0.0,neutral
11,509,0.4767,positive
10,337,0.0,neutral
8,108,-0.7351,negative
13,1041,-0.4019,negative
12,316,0.6808,positive
10,576,-0.5574,negative
9,388,-0.4767,negative
9,426,0.0,neutral
11,390,0.34,positive
10,505,-0.5106,negative
10,732,-0.5106,negative
11,377,0.0,neutral
10,440,-0.128,negative
11,350,-0.1027,negative
10,110,0.0,neutral
11,127,0.4767,positive
10,191,0.5106,positive
11,422,-0.0258,neutral
13,948,0.7184,positive
9,352,0.0,neutral
9,795,0.0258,neutral
10,64,0.0,neutral
7,708,0.2023,positive
9,93,-0.296,negative
9,308,-0.6369,negative
10,80,0.2263,positive
10,54,0.0,neutral
10,381,0.128,positive
12,135,-0.8225,negative
13,540,-0.2263,negative
11,132,-0.296,negative
7,609,0.0,neutral
11,393,0.0,neutral
11,60,0.0258,neutral
8,319,-0.6705,negative
9,573,-0.4588,negative
9,64,-0.5574,negative
10,880,-0.5574,negative
10,348,0.0,neutral
6,63,0.2023,positive
11,68,-0.5574,negative
9,719,0.0,neutral
9,64,0.34,positive
9,172,-0.2732,negative
7,255,0.0,neutral
9,319,0.3182,positive
11,912,0.25,positive
10,736,-0.34,negative
10,92,-0.296,negative
9,84,0.0,neutral
9,466,0.5994,positive
10,459,0.0,neutral
9,900,-0.2263,negative
13,402,0.0,neutral
12,742,0.5423,positive
9,605,0.0,neutral
10,108,0.5574,positive
8,461,-0.0258,neutral
11,779,-0.25,negative
10,385,-0.4767,negative
11,849,-0.0516,negative
11,705,0.4215,positive
10,799,0.0,neutral
10,152,0.0,neutral
9,244,-0.5859,negative
10,375,0.0,neutral
10,390,0.0,neutral
10,468,-0.25,negative
9,71,-0.5574,negative
11,806,-0.5267,negative
11,283,0.0,neutral
11,620,0.4019,positive
10,482,0.0,neutral
11,476,0.0,neutral
8,104,0.5423,positive
10,301,-0.296,negative
9,325,0.4215,positive
10,701,-0.0258,neutral
9,343,0.5423,positive
7,391,0.0,neutral
10,981,0.0,neutral
12,112,-0.4404,negative
11,98,-0.2732,negative
9,305,0.2023,positive
12,293,0.2755,positive
9,87,0.5574,positive
11,237,-0.5574,negative
11,93,0.5106,positive
8,354,0.5106,positive
12,869,0.1531,positive
11,476,0.0,neutral
9,234,0.0,neutral
16,766,0.128,positive
12,44,0.0,neutral
10,89,-0.5574,negative
9,862,0.3612,positive
11,443,0.0,neutral
13,216,0.0,neutral
10,542,-0.34,negative
10,590,0.5574,positive
13,867,0.128,positive
10,1271,0.0,neutral
8,619,-0.296,negative
11,491,-0.34,negative
9,359,0.0,neutral
10,98,0.0,neutral
10,377,-0.4019,negative
10,77,0.4019,positive
10,600,-0.3818,negative
7,53,0.5574,positive
13,612,0.4215,positive
10,241,-0.5994,negative
10,338,-0.128,negative
11,624,0.2023,positive
9,318,0.0,neutral
10,417,0.0772,positive
10,77,-0.5423,negative
8,245,0.7906,positive
11,169,0.0,neutral
11,727,-0.7269,negative
11,819,0.0,neutral
11,82,0.765,positive
8,768,0.5574,positive
8,632,0.0,neutral
10,659,0.0,neutral
9,212,0.0,neutral
8,379,0.0,neutral
10,405,0.0,neutral
10,383,-0.4404,negative
9,717,-0.3182,negative
9,391,0.0,neutral
10,600,-0.3818,negative
10,342,0.1779,positive
12,497,-0.5574,negative
13,704,-0.3612,negative
11,541,0.128,positive
12,860,-0.6908,negative
9,484,0.4767,positive
10,348,0.0,neutral
10,323,0.296,positive
7,355,0.0,neutral
9,315,0.0,neutral
10,228,0.0,neutral
11,62,-0.5574,negative
10,424,0.0,neutral
12,893,0.3612,positive
8,101,0.0,neutral
9,112,0.4404,positive
12,398,-0.7506,negative
9,790,0.0,neutral
9,724,0.3182,positive
9,925,-0.4215,negative
10,203,0.0,neutral
8,289,0.34,positive
9,382,0.0,neutral
9,498,-0.1531,negative
10,315,-0.128,negative
9,71,0.0,neutral
10,618,0.0,neutral
10,629,-0.5719,negative
12,71,0.34,positive
10,416,-0.4588,negative
7,276,0.0,neutral
10,1111,0.0,neutral
10,398,-0.3182,negative
10,542,0.0,neutral
10,361,0.3612,positive
15,83,0.0,neutral
14,90,0.34,positive
10,84,0.0,neutral
10,532,-0.34,negative
9,154,-0.6597,negative
11,70,0.0,neutral
9,280,-0.4404,negative
9,80,-0.34,negative
9,84,0.128,positive
12,111,0.0,neutral
8,617,0.5574,positive
9,418,0.0,neutral
10,643,-0.4767,negative
10,465,0.0,neutral
9,335,-0.25,negative
9,84,0.0,neutral
11,347,0.4215,positive
7,397,0.0,neutral
9,85,-0.1027,negative
9,257,-0.3818,negative
10,265,0.296,positive
8,563,0.2732,positive
11,1176,-0.7717,negative
10,386,0.0,neutral
11,662,-0.7351,negative
11,741,-0.2023,negative
8,252,-0.5859,negative
12,250,-0.5574,negative
12,409,0.4019,positive
8,600,0.5423,positive
9,690,0.0,neutral
10,1114,0.0516,positive
9,287,-0.5423,negative
10,127,-0.6369,negative
6,898,0.5267,positive
8,553,0.0,neutral
10,817,0.0258,neutral
8,105,-0.5574,negative
12,76,-0.5574,negative
10,62,0.34,positive
8,136,-0.6808,negative
11,156,0.0,neutral
10,180,0.0,neutral
8,555,0.0,neutral
11,119,-0.5574,negative
11,63,0.5267,positive
7,129,0.0,neutral
13,199,0.0,neutral
10,598,0.0,neutral
11,505,0.0,neutral
11,100,0.0,neutral
9,463,-0.5574,negative
8,891,0.0,neutral
10,346,0.0,neutral
10,99,0.0,neutral
11,49,-0.4019,negative
9,841,-0.3818,negative
12,373,0.0,neutral
10,287,0.0,neutral
10,411,-0.6597,negative
10,479,0.0,neutral
10,83,0.0,neutral
8,236,0.34,positive
9,855,0.5106,positive
9,433,0.0,neutral
8,531,0.0,neutral
10,520,0.3182,positive
10,678,0.25,positive
11,474,-0.5574,negative
10,93,-0.3182,negative
11,204,-0.1779,negative
11,75,0.2023,positive
9,328,-0.3818,negative
8,79,0.0,neutral
8,186,-0.4215,negative
12,441,-0.5574,negative
11,93,0.0,neutral
11,65,0.0,neutral
10,416,-0.6259,negative
8,649,0.0,neutral
11,57,0.0,neutral
14,91,-0.2444,negative
10,68,0.2023,positive
10,89,0.0,neutral
10,998,-0.8519,negative
5,65,0.0,neutral
12,71,-0.4939,negative
9,402,-0.3818,negative
8,88,-0.5574,negative
12,64,0.3412,positive
7,544,0.0,neutral
11,514,-0.1027,negative
9,185,-0.3089,negative
11,567,0.4019,positive
8,333,-0.6705,negative
10,106,0.0,neutral
12,147,0.0,neutral
8,660,0.0,neutral
10,637,0.0,neutral
11,106,0.3612,positive
9,878,0.0,neutral
10,454,-0.5574,negative
9,76,0.0,neutral
8,551,-0.296,negative
10,414,-0.5106,negative
9,604,-0.6908,negative
11,557,-0.2732,negative
10,609,-0.8126,negative
12,400,0.0,neutral
12,576,-0.7783,negative
9,344,-0.2732,negative
11,572,0.4939,positive
12,433,0.1531,positive
13,83,0.5994,positive
12,385,0.0,neutral
10,884,0.4215,positive
12,401,-0.6808,negative
11,63,0.4404,positive
11,524,0.0,neutral
9,413,0.4588,positive
10,471,0.296,positive
9,638,-0.3818,negative
8,318,0.872,positive
10,132,0.3612,positive
9,264,-0.4939,negative
10,407,0.0,neutral
9,132,0.0,neutral
11,86,0.0,neutral
11,57,0.0,neutral
11,103,0.3397,positive
11,403,0.0,neutral
8,237,0.4019,positive
12,261,0.0,neutral
10,238,-0.3182,negative
10,89,-0.1027,negative
11,90,0.4215,positive
11,849,0.128,positive
8,74,0.0,neutral
10,676,0.0,neutral
9,784,0.0258,neutral
11,89,0.0,neutral
8,363,0.0,neutral
13,461,0.4364,positive
10,332,0.0,neutral
6,190,-0.296,negative
11,472,0.34,positive
12,507,0.2263,positive
13,47,0.0,neutral
11,300,-0.6249,negative
9,869,0.0,neutral
11,653,0.0,neutral
10,554,0.0,neutral
10,376,-0.4939,negative
11,29,0.0,neutral
11,69,0.0,neutral
10,446,-0.296,negative
10,71,0.0,neutral
11,363,-0.5574,negative
11,860,0.4939,positive
8,338,0.0,neutral
10,432,-0.0516,negative
12,402,0.0,neutral
11,373,-0.1027,negative
8,489,0.0,neutral
8,448,0.0258,neutral
8,530,0.1027,positive
12,717,-0.5574,negative
10,588,-0.128,negative
9,435,0.25,positive
10,122,0.0,neutral
8,785,0.0,neutral
11,822,0.0,neutral
9,591,0.0772,positive
11,640,-0.1531,negative
10,504,-0.8271,negative
11,270,-0.5574,negative
11,945,0.5574,positive
9,302,0.0772,positive
10,241,0.0,neutral
7,402,0.0,neutral
11,557,0.0,neutral
12,347,-0.6562,negative
12,215,-0.4404,negative
10,92,0.0,neutral
7,98,0.5574,positive
13,615,-0.0772,negative
10,869,0.0772,positive
8,1470,0.5574,positive
10,250,0.0,neutral
12,1052,0.0,neutral
11,645,-0.4404,negative
10,83,0.0258,neutral
9,852,-0.128,negative
10,264,0.0,neutral
10,190,-0.5267,negative
9,467,-0.3818,negative
11,412,0.0,neutral
11,410,0.0,neutral
9,619,0.5574,positive
12,398,0.0,neutral
10,332,-0.1027,negative
9,721,-0.296,negative
8,419,0.0,neutral
10,416,-0.3182,negative
10,263,0.5574,positive
12,799,-0.3612,negative
11,81,0.0,neutral
12,404,-0.6908,negative
8,70,0.0,neutral
8,410,0.4019,positive
9,296,-0.25,negative
9,564,-0.3182,negative
10,378,-0.1779,negative
7,339,0.0,neutral
9,246,0.34,positive
9,1063,-0.6705,negative
9,755,0.0,neutral
11,411,-0.2732,negative
10,101,0.5574,positive
8,67,0.5859,positive
13,530,0.34,positive
8,114,-0.7227,negative
9,399,-0.296,negative
9,569,0.0,neutral
11,518,-0.1531,negative
10,295,0.0,neutral
11,130,0.0,neutral
11,682,0.128,positive
11,491,0.2023,positive
9,191,0.0,neutral
9,455,0.0,neutral
10,56,0.34,positive
8,509,-0.6908,negative
10,271,0.34,positive
11,61,0.0,neutral
12,406,0.0,neutral
10,106,0.34,positive
9,210,-0.5574,negative
9,403,0.4939,positive
11,329,-0.5859,negative
11,385,0.0,neutral
11,637,0.0,neutral
12,808,-0.3818,negative
8,619,-0.3182,negative
7,1007,0.0,neutral
9,421,0.0,neutral
12,80,0.0,neutral
10,323,0.0,neutral
9,113,-0.3182,negative
13,105,0.0,neutral
11,118,0.0,neutral
8,116,-0.5574,negative
9,140,0.4215,positive
13,231,-0.5574,negative
12,596,0.0,neutral
8,468,-0.8622,negative
11,210,-0.3182,negative
8,779,0.4019,positive
10,929,-0.5574,negative
9,115,-0.802,negative
10,153,-0.689,negative
11,1199,0.0,neutral
10,334,-0.6908,negative
11,228,-0.2263,negative
10,270,-0.5574,negative
11,296,-0.5574,negative
9,1111,-0.8126,negative
11,795,0.0,neutral
11,1423,-0.8658,negative
10,76,0.0,neutral
13,197,0.6705,positive
10,490,-0.6908,negative
9,206,0.3624,positive
10,818,-0.3612,negative
11,229,0.0,neutral
6,133,-0.2263,negative
9,118,0.0,neutral
12,88,0.6597,positive
9,102,0.0,neutral
10,238,0.0,neutral
9,176,-0.5994,negative
11,1179,0.0,neutral
8,605,0.0,neutral
9,714,0.0,neutral
11,408,-0.5574,negative
10,1293,-0.7003,negative
9,127,-0.34,negative
11,504,-0.9136,negative
13,691,0.3612,positive
9,107,0.0,neutral
10,505,-0.7003,negative
11,62,-0.4404,negative
8,232,-0.25,negative
11,303,-0.5574,negative
9,103,-0.4019,negative
9,91,0.1531,positive
10,895,-0.5719,negative
9,76,-0.6808,negative
7,345,-0.2263,negative
9,211,0.3818,positive
9,113,0.4019,positive
8,100,0.34,positive
11,87,-0.5574,negative
14,83,-0.5574,negative
11,387,-0.9136,negative
9,90,-0.7096,negative
9,84,-0.5574,negative
11,94,0.0,neutral
12,304,0.2732,positive
9,419,-0.5859,negative
10,298,-0.7351,negative
7,101,0.0,neutral
9,112,0.0772,positive
8,92,0.1531,positive
11,329,-0.5574,negative
8,437,0.2263,positive
9,603,0.0,neutral
10,100,0.0,neutral
10,90,-0.4588,negative
9,623,-0.4019,negative
8,603,0.0,neutral
12,474,-0.1027,negative
11,805,0.4215,positive
11,773,0.0,neutral
11,868,0.0,neutral
12,404,0.0,neutral
9,107,-0.6705,negative
11,129,-0.1779,negative
10,69,0.0,neutral
10,559,0.0,neutral
10,681,-0.2924,negative
10,360,0.2057,positive
12,678,-0.4019,negative
13,878,0.0,neutral
12,358,0.0,neutral
10,402,0.2732,positive
7,76,0.0,neutral
10,121,0.0,neutral
10,402,-0.25,negative
6,953,0.0258,neutral
12,324,-0.296,negative
9,88,0.0,neutral
12,382,0.0,neutral
10,98,0.0,neutral
11,92,0.3612,positive
10,772,-0.6249,negative
12,50,0.0,neutral
9,140,0.0,neutral
11,92,0.8316,positive
11,125,0.4927,positive
10,146,0.3612,positive
9,229,-0.1027,negative
8,87,0.0,neutral
10,58,0.0,neutral
10,630,-0.1027,negative
11,323,0.25,positive
10,47,0.0,neutral
12,88,0.0,neutral
11,385,0.0,neutral
10,228,0.0,neutral
8,385,-0.5994,negative
11,77,0.0,neutral
9,468,0.128,positive
12,509,0.4215,positive
9,684,0.128,positive
10,302,0.5106,positive
11,760,0.6908,positive
11,720,0.4019,positive
12,250,-0.2732,negative
13,68,-0.464,negative
10,91,0.0258,neutral
11,722,-0.4019,negative
9,834,0.0,neutral
11,407,0.6369,positive
10,211,0.0,neutral
12,371,-0.3818,negative
9,158,0.5574,positive
12,1081,0.34,positive
10,785,0.0,neutral
9,705,-0.6908,negative
10,400,-0.5267,negative
12,112,0.0,neutral
11,880,0.3612,positive
12,418,0.2732,positive
8,616,-0.0516,negative
11,447,-0.4019,negative
13,991,0.0,neutral
12,67,-0.1027,negative
8,367,0.0,neutral
10,308,0.0,neutral
9,249,-0.0516,negative
8,130,-0.5574,negative
10,116,0.0,neutral
12,72,0.0,neutral
11,257,-0.7506,negative
10,60,0.0,neutral
8,80,-0.296,negative
10,468,0.34,positive
8,86,-0.4939,negative
7,640,0.0,neutral
8,66,0.0,neutral
7,412,-0.34,negative
12,330,0.4019,positive
10,488,0.0,neutral
9,101,0.0,neutral
11,890,0.0,neutral
13,724,0.6705,positive
9,396,0.7184,positive
9,81,-0.3612,negative
9,892,0.4404,positive
10,68,0.4902,positive
9,435,0.0,neutral
10,96,-0.4043,negative
7,364,-0.296,negative
9,406,-0.3818,negative
11,968,-0.4767,negative
10,1271,0.0,neutral
9,762,-0.5859,negative
14,29,-0.0516,negative
11,99,-0.5859,negative
9,998,-0.2732,negative
9,99,0.0,neutral
11,446,0.7906,positive
15,73,0.0,neutral
9,468,-0.7579,negative
9,333,-0.34,negative
10,402,0.0,neutral
12,60,0.0,neutral
11,159,-0.4215,negative
8,309,0.0772,positive
8,485,0.0,neutral
10,70,0.0,neutral
10,67,-0.296,negative
12,71,0.0,neutral
10,106,0.34,positive
13,521,-0.6908,negative
11,459,-0.2732,negative
9,443,-0.7717,negative
10,131,0.0,neutral
11,341,0.5719,positive
8,962,-0.5574,negative
10,352,-0.2732,negative
12,343,0.128,positive
14,247,0.0,neutral
7,981,-0.128,negative
10,669,-0.6369,negative
7,395,0.34,positive
8,889,0.0,neutral
12,225,-0.4427,negative
10,682,-0.1531,negative
12,948,0.1531,positive
6,345,0.0,neutral
9,392,-0.1531,negative
8,365,0.0,neutral
10,556,-0.2732,negative
10,892,0.0,neutral
10,526,0.0,neutral
9,473,0.0,neutral
11,97,0.2023,positive
8,91,0.0,neutral
10,95,-0.1779,negative
10,499,0.0,neutral
13,117,0.25,positive
10,406,-0.3818,negative
9,386,0.0,neutral
6,1150,0.0,neutral
9,58,0.5574,positive
6,383,-0.296,negative
7,148,0.0,neutral
11,319,-0.7351,negative
10,404,-0.296,negative
11,74,0.0,neutral
11,65,0.0,neutral
9,141,0.4019,positive
10,227,0.0,neutral
9,425,0.0,neutral
9,408,0.0,neutral
9,658,0.0,neutral
11,845,0.4939,positive
11,922,0.0,neutral
11,332,0.0,neutral
10,454,-0.3818,negative
10,402,0.0772,positive
10,59,0.2732,positive
9,384,0.0,neutral
9,415,0.0,neutral
9,464,0.34,positive
10,638,0.0,neutral
10,107,0.3818,positive
12,73,0.0,neutral
7,329,0.3818,positive
11,392,0.0,neutral
8,354,0.0,neutral
10,221,0.0,neutral
11,518,0.2023,positive
9,175,0.3612,positive
10,521,0.0,neutral
10,461,-0.2732,negative
10,71,0.0,neutral
9,342,0.0,neutral
10,96,0.0,neutral
8,51,0.0,neutral
13,458,0.5106,positive
10,137,0.0,neutral
8,414,-0.3818,negative
8,386,0.0,neutral
10,647,-0.6249,negative
13,97,0.5574,positive
